#group,false,false,true,true,true,true,false,false
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string
#default,_result,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T06:35:44.748Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T06:35:57.328Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T06:35:57.637Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T06:53:24.885Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T06:53:25.942Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T18:18:48.9Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T18:18:49.172Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T20:47:44.098Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T20:50:15.345Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T20:50:31.173Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T20:50:31.454Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:03:47.04Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:03:48.033Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:35:06.502Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:35:06.855Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:54:11.889Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:54:12.85Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:55:31.387Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:55:31.692Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:57:47.384Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:58:02.59Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:58:09.318Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-07T21:58:09.57Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T02:53:02.515Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T02:54:21.642Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T02:54:41.241Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T02:54:41.603Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T02:59:04.431Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T03:00:00.177Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T03:00:14.72Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T03:00:15.022Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T04:12:37.923Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T04:15:10.881Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T04:15:15.453Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T04:15:15.766Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T10:10:07.962Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T10:10:08.916Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T21:38:01.333Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T21:38:01.7Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T23:17:34.244Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T23:17:35.297Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T23:55:56.484Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-08T23:55:56.84Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T01:01:02.525Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T01:02:18.37Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T01:02:29.719Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T01:02:30.024Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T01:28:18.5Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T01:28:49.544Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T01:28:54.451Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T01:28:54.799Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T02:43:04.976Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T02:43:42.387Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T02:43:47.215Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T02:43:47.536Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T04:29:42.923Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T04:32:44.274Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T04:32:48.945Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T04:32:49.25Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T04:52:23.577Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T04:53:07.335Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T04:53:11.901Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T04:53:12.201Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T06:43:44.571Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T06:44:19.352Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T06:44:24.088Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T06:44:24.388Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T07:42:00.007Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T07:42:01.027Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:23:02.333Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:23:03.576Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:23:45.605Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:23:50.124Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:23:58.859Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:24:00.478Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:26:49.938Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:26:52.483Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:32:20.731Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:32:22.463Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:33:21.318Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-09T14:33:25.346Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-13T14:28:00.092Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-13T14:28:00.391Z,ATMCS
,,0,private_identity,ATMCS.logevent_summaryState,2021-06-23T17:33:49.949423703Z,2021-07-23T17:33:49.949423703Z,2021-07-13T15:24:54.715Z,ATMCS
