#group,false,false,true,true,true,true,false,false
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string
#default,_result,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:30:21.01Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:31:05.703Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:42:52.333Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:42:52.337Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T05:28:56.002Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T05:29:11.344Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T06:13:12.083Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T06:13:12.088Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T21:08:30.743Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T22:36:56.868Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-30T17:56:07.005Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-30T17:56:22.346Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-30T17:57:39.63Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-30T17:57:39.636Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T03:21:54.166Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T03:22:09.509Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T03:40:54.272Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T03:40:54.276Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T16:18:57.005Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T16:19:12.346Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T19:18:41.015Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T19:18:41.02Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-06T22:53:07.283Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-06T22:53:22.64Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-07T06:55:09.645Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-07T06:55:09.649Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-07T21:35:17.207Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-07T21:35:32.654Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-08T10:03:59.797Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-08T10:03:59.802Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-08T21:38:11.825Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-08T21:38:27.266Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-08T23:18:00.516Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-08T23:18:00.522Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-09T00:01:53.259Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-09T00:02:08.801Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-09T07:42:37.979Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-09T07:42:38.002Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-12T18:39:47.991Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-12T18:40:03.534Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-12T19:47:23.46Z,ATSpectrograph
,,0,private_identity,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-12T19:47:23.465Z,ATSpectrograph
